user_id,age,daily_screen_time_hours,social_media_hours,sleep_hours,exercise_minutes,study_work_hours,productivity_score,stress_level,platform,productivity_hours
10564,33,8.82,7.51,6.65,11,1.05,18.7,High,YouTube,2.1201814058956914
10565,38,10.47,3.09,5.21,34,6.44,65.53,High,Snapchat,6.258834765998089
10566,38,11.29,1.89,3.64,26,9.93,47.76,Low,Twitter,4.230292294065545
10567,30,9.63,7.57,3.84,42,8.1,13.84,Medium,YouTube,1.4371754932502594
10568,41,8.18,3.96,6.16,77,4.1,91.7,Low,LinkedIn,11.210268948655257
10569,45,5.77,3.63,4.05,94,2.4,37.41,High,Snapchat,6.483535528596187
10570,40,2.23,2.51,8.34,66,4.85,29.0,High,YouTube,13.004484304932735
10571,31,8.81,7.19,8.01,68,4.82,70.11,High,YouTube,7.958002270147559
10572,29,11.92,6.84,5.09,63,6.27,39.96,Low,Snapchat,3.3523489932885906
10573,32,9.1,3.52,7.99,92,1.59,15.4,Low,LinkedIn,1.6923076923076925
10574,27,1.18,0.73,6.2,102,4.48,58.66,Medium,Snapchat,49.71186440677966
10575,44,6.46,3.85,3.95,51,8.69,4.01,Low,Snapchat,0.6207430340557275
10576,47,7.76,1.86,6.69,16,6.79,63.09,Medium,LinkedIn,8.130154639175258
10577,39,8.59,1.57,7.08,82,4.91,86.89,Medium,YouTube,10.115250291036089
10578,28,8.92,3.45,3.5,98,3.79,26.94,Low,LinkedIn,3.0201793721973096
10579,35,7.14,1.24,4.89,32,3.52,85.38,Low,Twitter,11.957983193277311
10580,30,3.46,7.68,3.03,71,7.74,25.26,Medium,LinkedIn,7.300578034682082
10581,19,11.36,0.86,4.9,51,4.86,21.04,Low,Twitter,1.852112676056338
10582,49,8.66,3.51,5.01,100,3.22,71.82,Medium,Snapchat,8.293302540415704
10583,43,3.61,1.72,6.78,34,8.31,7.49,High,Instagram,2.074792243767313
10584,17,4.55,5.67,4.19,19,3.39,5.02,High,Snapchat,1.1032967032967032
10585,45,11.14,1.09,3.18,80,1.58,46.14,Medium,Twitter,4.141831238779174
10586,41,10.76,4.6,4.89,44,5.93,4.38,High,LinkedIn,0.4070631970260223
10587,41,5.46,6.3,7.95,76,3.51,50.17,Low,Twitter,9.18864468864469
10588,35,1.42,7.63,5.39,67,1.04,65.29,Medium,Instagram,45.97887323943662
10589,43,1.53,5.74,5.49,49,5.51,23.59,Medium,Snapchat,15.418300653594772
10590,35,4.12,1.25,5.81,57,9.05,89.99,High,Twitter,21.842233009708735
10591,26,7.92,1.16,7.51,29,6.8,20.83,Medium,YouTube,2.6300505050505047
10592,25,7.43,5.99,5.88,69,1.16,24.51,High,Snapchat,3.2987886944818308
10593,38,7.97,2.11,3.55,1,4.41,91.39,Medium,Snapchat,11.466750313676286
10594,34,8.89,3.85,4.24,78,3.22,69.07,Low,Twitter,7.769403824521934
10595,33,1.21,7.82,4.13,33,7.03,53.33,High,Twitter,44.074380165289256
10596,42,2.16,6.65,6.05,51,5.11,33.69,Low,Instagram,15.59722222222222
10597,21,4.95,6.85,3.18,83,2.55,77.14,Medium,YouTube,15.583838383838383
10598,25,2.7,6.96,4.7,15,5.11,59.25,High,Twitter,21.944444444444443
10599,17,1.83,5.15,6.64,42,9.38,34.85,Low,Instagram,19.043715846994534
10600,39,8.05,6.08,5.13,63,4.7,82.77,Medium,Twitter,10.28198757763975
10601,43,9.97,3.19,7.25,112,8.83,79.66,High,Snapchat,7.9899699097291865
10602,43,9.28,7.99,5.35,92,5.28,94.14,Low,Snapchat,10.144396551724139
10603,17,9.99,2.6,8.88,26,7.82,99.49,High,Snapchat,9.958958958958958
10604,20,8.32,4.93,8.79,118,8.07,2.14,Medium,Snapchat,0.2572115384615385
10605,26,9.09,2.62,7.8,64,7.85,32.69,Low,LinkedIn,3.596259625962596
10606,25,3.99,1.34,8.73,12,6.75,20.07,Medium,Snapchat,5.030075187969925
10607,17,11.92,4.76,4.23,39,9.57,22.15,Low,YouTube,1.858221476510067
10608,30,3.01,3.15,7.51,31,9.36,86.62,Medium,Snapchat,28.77740863787376
10609,22,3.36,4.87,4.93,66,3.73,97.52,Medium,LinkedIn,29.023809523809522
10610,35,4.18,4.69,7.35,13,7.25,94.07,High,Twitter,22.504784688995215
10611,49,11.73,4.57,5.24,119,6.98,69.95,High,Twitter,5.963341858482523
10612,49,11.87,1.42,4.74,119,2.8,55.94,Low,LinkedIn,4.7127211457455775
10613,37,9.74,3.8,8.75,57,3.39,64.16,Low,Snapchat,6.587268993839835
10614,46,7.92,6.59,4.26,91,3.8,85.71,Medium,Instagram,10.821969696969695
10615,38,6.72,2.86,7.55,45,3.98,1.7,High,YouTube,0.25297619047619047
10616,34,11.68,3.83,7.05,89,8.69,43.4,Medium,Snapchat,3.7157534246575343
10617,19,8.65,4.2,4.82,84,7.82,51.15,Medium,LinkedIn,5.913294797687861
10618,39,11.39,6.97,5.75,109,8.27,92.42,Low,Snapchat,8.114135206321334
10619,35,4.48,5.42,3.86,114,9.22,18.04,Medium,LinkedIn,4.0267857142857135
10620,43,4.67,1.25,8.53,74,5.63,74.69,Medium,Snapchat,15.993576017130621
10621,32,10.4,6.99,8.81,90,8.52,92.48,High,Instagram,8.892307692307693
10622,34,2.65,6.74,7.39,107,7.26,76.64,Medium,Instagram,28.920754716981133
10623,47,11.41,6.15,8.1,58,5.18,2.02,Medium,YouTube,0.17703768624014024
10624,45,6.58,4,3.5,64,2.74,66.29,Medium,YouTube,10.074468085106384
10625,32,11.19,6.18,5.3,32,4.87,21.74,Low,LinkedIn,1.9428060768543343
10626,44,4.7,4.09,4.98,45,2.86,60.91,High,Instagram,12.959574468085105
10627,21,8.88,6.02,6.39,81,3.58,57.54,Low,YouTube,6.479729729729729
10628,32,6.31,7.1,4.1,53,3.55,95.75,Low,LinkedIn,15.1743264659271
10629,32,7.89,7.18,6.38,65,7.85,19.84,High,YouTube,2.514575411913815
10630,29,6.55,3.91,6.93,3,5.57,6.0,Low,Instagram,0.916030534351145
10631,39,11.64,6.95,3.79,53,8.14,61.52,Medium,Snapchat,5.285223367697594
10632,47,8.61,1.26,3.79,113,8.9,35.05,Low,Twitter,4.070847851335656
10633,29,3.76,1.26,3.21,3,6.51,75.27,Low,Instagram,20.018617021276597
10634,42,11.01,4.61,7.57,118,4.66,99.33,Medium,YouTube,9.021798365122615
10635,34,4.23,5.39,4.99,16,8.71,40.74,Medium,Twitter,9.631205673758865
10636,46,5.09,1.65,4.35,111,6.11,16.03,Low,Instagram,3.1493123772102165
10637,24,2.12,4.04,7.67,79,8.71,55.86,Low,YouTube,26.349056603773583
10638,32,10.9,1.21,3.86,72,3.39,35.27,Medium,Instagram,3.2357798165137615
10639,34,4.15,5.02,5.56,89,6.09,79.67,High,LinkedIn,19.197590361445783
10640,19,3.85,6.91,7.47,73,2.91,53.9,Medium,YouTube,14.0
10641,26,11.12,6.03,6.44,70,7.29,90.91,High,Twitter,8.175359712230216
10642,37,9.86,3.34,6.32,72,6.28,83.98,Medium,Instagram,8.517241379310345
10643,19,2.55,7.95,3.94,54,6.0,91.5,Medium,YouTube,35.88235294117647
10644,32,9.46,5.47,4.09,47,6.75,30.61,High,Snapchat,3.235729386892177
10645,23,11.04,6.61,6.5,90,4.38,90.37,High,YouTube,8.185688405797103
10646,49,1.86,5.52,3.14,95,2.73,86.78,High,Instagram,46.655913978494624
10647,26,10.08,7.92,8.21,48,8.26,63.07,Low,Snapchat,6.256944444444445
10648,46,7.02,6.66,5.1,22,4.46,91.13,High,Twitter,12.981481481481481
10649,26,8.36,4.4,5.5,26,9.9,6.37,Medium,Snapchat,0.7619617224880384
10650,36,6.42,3.25,4.55,24,5.33,78.78,Medium,Instagram,12.271028037383179
10651,45,8.68,5.62,8.26,92,5.41,15.41,Medium,Snapchat,1.7753456221198158
10652,25,1.38,4.93,6.86,23,7.1,34.75,Low,Instagram,25.181159420289855
10653,41,9.39,5.22,5.7,79,7.0,73.23,High,Snapchat,7.798722044728435
10654,42,1.37,3.07,6.51,79,2.62,21.76,High,LinkedIn,15.883211678832117
10655,23,6.01,3.72,5.28,91,3.45,23.89,Low,Twitter,3.9750415973377704
10656,23,2.66,4.69,5.79,19,3.08,21.99,High,Twitter,8.266917293233082
10657,23,10.06,6.79,5.15,52,1.48,46.17,Medium,Twitter,4.5894632206759445
10658,49,4.45,6.22,5.46,82,1.2,9.02,High,LinkedIn,2.0269662921348313
10659,31,6.0,1.39,4.89,73,6.8,88.77,Low,Twitter,14.795
10660,28,5.72,2.34,3.47,25,5.49,73.24,Low,Snapchat,12.804195804195803
10661,38,9.5,0.7,3.22,59,9.05,51.84,High,YouTube,5.456842105263158
10662,27,6.29,0.56,4.04,1,3.71,9.34,Low,LinkedIn,1.4848966613672496
10663,42,9.68,2.18,4.51,2,8.09,13.31,High,LinkedIn,1.375
10664,37,1.81,6.49,8.34,102,1.93,10.75,High,Instagram,5.939226519337017
10665,47,3.11,7.29,6.67,55,8.35,2.46,Medium,LinkedIn,0.7909967845659164
10666,42,7.07,3.44,8.75,65,9.29,67.04,High,Twitter,9.482319660537483
10667,17,11.42,4.72,5.04,24,6.65,51.5,High,LinkedIn,4.509632224168126
10668,48,1.82,5.8,5.41,108,7.62,38.82,Medium,LinkedIn,21.32967032967033
10669,41,1.47,7.65,7.32,67,9.89,35.41,Medium,Snapchat,24.088435374149658
10670,43,2.72,7.35,6.47,14,4.4,46.68,High,Snapchat,17.16176470588235
10671,34,8.05,0.93,6.17,81,1.26,48.02,Medium,LinkedIn,5.965217391304348
10672,20,5.39,2.36,6.45,6,7.14,14.77,Low,Twitter,2.74025974025974
10673,48,10.08,0.87,6.5,90,1.12,53.62,High,Snapchat,5.319444444444444
10674,35,1.79,5.12,7.59,81,6.11,5.75,Low,YouTube,3.212290502793296
10675,45,3.16,5.83,7.01,70,6.38,93.93,High,Snapchat,29.724683544303797
10676,23,4.3,2.81,8.74,119,6.26,71.71,Medium,Instagram,16.67674418604651
10677,32,7.89,6.9,8.69,92,2.49,1.94,Medium,Instagram,0.2458808618504436
10678,16,8.54,3.9,5.53,40,1.69,29.59,Medium,LinkedIn,3.4648711943793913
10679,18,2.37,7.99,3.21,59,9.17,98.29,High,LinkedIn,41.472573839662445
10680,41,11.38,0.5,3.07,43,5.87,5.8,Low,Twitter,0.5096660808435852
10681,46,4.75,1.32,3.74,32,3.91,15.53,High,YouTube,3.269473684210526
10682,23,8.84,2.76,3.45,65,7.95,48.23,Low,Twitter,5.455882352941177
10683,23,6.77,0.69,5.24,81,9.29,35.99,Medium,Twitter,5.316100443131463
10684,43,3.45,6.37,3.32,109,4.64,98.54,Low,Instagram,28.56231884057971
10685,19,10.31,0.9,6.75,22,1.88,54.42,High,YouTube,5.278370514064015
10686,31,10.0,6.12,4.14,63,7.23,94.18,High,YouTube,9.418000000000001
10687,28,5.36,0.89,6.08,5,9.17,38.31,Medium,Snapchat,7.147388059701493
10688,35,7.47,2.4,3.62,62,9.82,27.94,High,LinkedIn,3.740294511378849
10689,20,3.84,6.81,7.97,42,8.32,29.55,Low,LinkedIn,7.695312500000001
10690,35,8.59,7.63,7.68,24,3.41,64.02,Low,Instagram,7.452852153667054
10691,39,4.4,3.61,5.32,82,4.22,60.8,Medium,Instagram,13.818181818181817
10692,49,10.28,7.77,8.46,7,2.23,55.81,Medium,Snapchat,5.428988326848249
10693,49,3.39,5.2,4.11,116,7.41,19.72,Low,Snapchat,5.817109144542773
10694,34,1.16,3.62,7.88,36,2.52,27.08,Low,Twitter,23.344827586206897
10695,32,3.95,6.52,6.28,89,4.89,29.62,High,LinkedIn,7.49873417721519
10696,20,3.1,2.71,4.98,92,5.79,86.76,Low,Snapchat,27.98709677419355
10697,40,6.59,2.49,3.51,58,4.44,81.92,High,YouTube,12.430955993930198
10698,33,3.24,5.42,4.03,27,2.35,21.3,High,Twitter,6.5740740740740735
10699,23,9.4,3.43,8.18,52,3.61,15.5,High,Twitter,1.6489361702127658
10700,42,3.66,1.52,6.64,119,6.69,11.11,High,LinkedIn,3.03551912568306
10701,30,8.78,1,4.42,70,7.54,7.7,Medium,LinkedIn,0.8769931662870161
10702,28,7.36,6.41,5.98,54,6.53,98.48,High,LinkedIn,13.380434782608695
10703,31,11.85,5.57,3.65,35,9.69,81.32,High,Instagram,6.862447257383966
10704,37,12.0,3.59,3.59,61,6.52,2.68,High,LinkedIn,0.22333333333333336
10705,35,10.56,7.22,8.45,14,3.03,1.66,High,Instagram,0.15719696969696967
10706,28,9.36,3.58,5.75,53,5.42,69.3,Low,Snapchat,7.403846153846154
10707,35,5.25,5.83,5.17,60,8.53,31.82,Low,YouTube,6.060952380952381
10708,17,9.29,7.32,8.69,96,3.93,10.8,Low,YouTube,1.1625403659849303
10709,34,11.52,6.81,5.39,53,7.63,46.94,High,Twitter,4.074652777777778
10710,21,1.26,4.33,5.02,68,8.07,2.86,Medium,Twitter,2.2698412698412698
10711,29,6.92,5.6,4.64,28,9.41,43.06,Medium,Twitter,6.222543352601156
10712,19,3.4,3.6,6.39,80,4.61,24.52,High,YouTube,7.211764705882353
10713,37,7.14,5.35,6.35,108,3.33,27.22,Medium,Twitter,3.812324929971989
10714,49,6.13,2.43,3.1,26,5.57,29.34,Low,Instagram,4.786296900489396
10715,42,7.33,3.76,6.92,80,9.94,31.46,Low,Twitter,4.291950886766712
10716,22,7.06,2.07,7.73,114,9.12,2.98,Medium,Snapchat,0.42209631728045327
10717,18,11.56,0.79,6.7,67,3.56,57.45,Medium,Twitter,4.969723183391004
10718,48,7.07,4.91,8.22,112,2.77,55.24,High,Instagram,7.8132956152758135
10719,17,10.31,6.98,4.66,11,5.29,65.43,Low,YouTube,6.346265761396703
10720,31,4.52,0.69,4.15,22,2.49,16.83,Medium,YouTube,3.7234513274336285
10721,40,5.82,1.97,7.18,49,7.82,99.49,Medium,YouTube,17.094501718213056
10722,30,6.17,3.95,4.13,74,1.33,14.45,High,Instagram,2.341977309562399
10723,39,4.07,5.49,3.55,99,3.02,81.34,Low,YouTube,19.985257985257984
10724,30,5.18,1.78,3.58,75,1.16,22.82,Medium,LinkedIn,4.405405405405405
10725,46,7.58,0.93,7.61,72,3.04,44.46,High,Twitter,5.8654353562005275
10726,29,7.38,4.39,3.17,87,1.47,33.1,High,Instagram,4.48509485094851
10727,29,8.0,6.64,4.74,81,7.06,31.46,Medium,Twitter,3.9325
10728,21,4.87,0.76,3.78,26,6.13,49.16,High,Snapchat,10.094455852156056
10729,29,4.47,3.12,7.53,58,2.93,24.72,Low,Twitter,5.530201342281879
10730,32,7.73,5.48,6.02,8,2.85,55.14,Low,Instagram,7.133247089262613
10731,33,2.46,1.48,4.23,32,3.62,25.82,Medium,LinkedIn,10.495934959349594
10732,35,3.78,2.27,7.5,69,8.18,97.32,Low,LinkedIn,25.746031746031747
10733,32,1.46,4.52,7.5,50,2.35,24.7,Low,YouTube,16.91780821917808
10734,31,1.8,7.65,6.14,96,2.1,76.7,Low,LinkedIn,42.611111111111114
10735,47,3.68,2.66,4.66,39,5.57,47.5,Medium,Snapchat,12.907608695652174
10736,24,1.21,4.16,6.52,5,8.78,4.75,Low,Snapchat,3.925619834710744
10737,42,3.7,3.5,8.6,3,3.02,16.12,High,Twitter,4.356756756756757
10738,48,8.2,7.23,3.31,2,1.96,92.93,Low,Snapchat,11.332926829268294
10739,25,1.67,1.04,4.6,12,5.43,82.21,Low,Instagram,49.22754491017964
10740,32,5.8,4.75,4.71,25,7.59,15.27,Low,YouTube,2.632758620689655
10741,32,11.04,6.85,6.79,33,6.56,6.05,Medium,Snapchat,0.5480072463768116
10742,33,9.7,7.91,6.91,76,4.76,16.12,Medium,YouTube,1.661855670103093
10743,38,4.36,5.74,4.24,52,1.36,58.81,High,YouTube,13.488532110091743
10744,49,11.17,3.35,4.3,46,3.71,63.72,Low,Twitter,5.7045658012533575
10745,23,4.63,3.59,8.57,7,9.27,38.51,Low,Instagram,8.317494600431965
10746,28,1.8,3.14,7.54,75,3.01,28.81,Low,Twitter,16.005555555555553
10747,38,11.93,5.03,8.61,7,6.53,21.48,Low,Snapchat,1.8005029337803857
10748,35,10.57,6.05,7.98,18,9.17,44.45,High,Snapchat,4.2052980132450335
10749,37,6.13,6.65,5.41,104,5.39,3.23,High,YouTube,0.5269168026101142
10750,38,8.33,3.62,3.73,73,5.02,1.86,Low,LinkedIn,0.22328931572629052
10751,18,8.38,5.88,6.78,31,2.27,79.98,Low,YouTube,9.544152744630072
10752,49,3.14,7.37,5.11,20,9.83,53.51,High,Instagram,17.04140127388535
10753,48,3.2,7.41,5.55,63,2.59,78.34,Low,LinkedIn,24.48125
10754,32,6.17,5.78,5.56,22,5.33,12.28,Low,LinkedIn,1.9902755267423013
10755,34,11.03,5.28,8.62,90,2.54,81.72,Low,LinkedIn,7.408884859474162
10756,45,1.11,4.49,3.41,88,4.14,92.35,Medium,Snapchat,83.19819819819818
10757,38,9.61,1.87,4.16,70,8.96,53.8,Low,Instagram,5.598335067637877
10758,30,1.63,1.43,6.65,41,6.79,11.44,Medium,Snapchat,7.0184049079754605
10759,29,6.26,4.14,8.3,34,1.09,13.2,Low,YouTube,2.108626198083067
10760,17,8.02,1.7,8.51,1,9.7,20.22,Low,YouTube,2.521197007481297
10761,33,8.55,4.83,6.35,91,8.06,19.34,Medium,YouTube,2.261988304093567
10762,21,1.64,5.34,3.21,70,9.98,94.54,Medium,YouTube,57.64634146341464
10763,47,5.6,4.44,5.18,105,7.87,80.23,Medium,Snapchat,14.326785714285716
10764,36,7.42,0.77,8.51,103,7.88,32.5,Medium,LinkedIn,4.380053908355795
10765,43,1.73,0.93,6.0,75,7.29,81.84,High,Instagram,47.30635838150289
10766,42,2.49,1.35,7.36,51,4.81,77.44,Medium,Twitter,31.1004016064257
10767,17,8.3,1.65,4.62,16,3.83,36.17,High,Twitter,4.357831325301205
10768,48,6.74,7.92,3.15,85,5.73,3.97,Low,YouTube,0.5890207715133531
10769,31,2.78,3.08,6.47,8,2.6,1.87,Low,Snapchat,0.6726618705035972
10770,37,6.89,2.69,8.01,51,7.5,33.24,High,YouTube,4.824383164005806
10771,28,11.04,0.89,8.94,2,9.98,5.49,Low,Snapchat,0.4972826086956522
10772,17,1.17,5.26,8.08,21,6.41,12.99,Low,LinkedIn,11.102564102564104
10773,29,8.07,5.39,6.32,53,8.71,26.19,High,Instagram,3.2453531598513012
10774,43,1.81,1.82,6.65,35,2.55,18.72,Low,YouTube,10.342541436464087
10775,22,1.07,7.39,7.94,38,8.43,15.33,Medium,Instagram,14.327102803738317
10776,33,2.66,6.5,3.12,17,9.17,26.95,Medium,LinkedIn,10.13157894736842
10777,19,5.65,2.23,8.71,80,8.55,73.95,Medium,Twitter,13.088495575221238
10778,45,9.83,4.14,6.19,26,6.65,45.0,High,YouTube,4.577822990844354
10779,39,4.1,3.94,8.71,117,9.34,66.66,Low,Twitter,16.258536585365853
10780,35,7.88,3.11,7.59,98,9.65,92.95,Medium,Instagram,11.795685279187818
10781,46,5.52,6.63,3.91,95,8.34,1.13,High,Instagram,0.20471014492753623
10782,39,3.58,1.32,3.99,66,5.92,95.17,High,Twitter,26.583798882681563
10783,22,6.66,3.61,5.12,12,8.52,28.63,Medium,LinkedIn,4.298798798798798
10784,41,9.77,3.71,4.58,16,4.35,29.46,Low,Instagram,3.015353121801433
10785,28,10.16,4.02,5.64,60,4.12,63.31,Low,Snapchat,6.231299212598425
10786,23,10.31,6.96,6.62,17,4.13,36.72,High,Instagram,3.561590688651794
10787,20,4.72,2.14,5.62,114,2.79,8.97,High,Instagram,1.9004237288135595
10788,28,9.73,1.27,3.34,16,6.61,71.43,High,Snapchat,7.341212744090442
10789,44,3.33,5.13,8.85,55,6.95,19.14,Medium,Instagram,5.747747747747748
10790,35,9.12,1.8,5.55,47,8.74,93.01,Low,LinkedIn,10.198464912280704
10791,29,11.43,1.06,8.11,15,7.25,98.8,Medium,Snapchat,8.643919510061242
10792,47,1.15,3.7,3.44,85,8.02,18.94,Low,Instagram,16.469565217391306
10793,42,5.84,2.15,7.86,24,7.2,75.61,High,Snapchat,12.946917808219178
10794,40,8.13,3.21,4.04,64,7.27,99.19,Low,Instagram,12.200492004920047
10795,19,8.72,2.45,7.08,26,4.06,95.58,Medium,Instagram,10.961009174311926
10796,36,2.94,1.19,6.97,13,9.69,56.93,High,YouTube,19.36394557823129
10797,33,11.69,4.7,8.46,91,6.75,31.89,Low,Instagram,2.727972626176219
10798,30,7.77,0.7,4.92,110,6.28,2.15,Medium,YouTube,0.2767052767052767
10799,39,2.81,7.75,3.65,99,8.62,89.93,High,Instagram,32.003558718861214
10800,23,1.23,3.06,8.19,115,4.79,4.52,Low,LinkedIn,3.6747967479674792
10801,43,9.62,5.71,4.99,116,1.87,58.07,Low,Twitter,6.036382536382537
10802,36,1.88,6.58,4.4,106,3.16,19.43,Medium,YouTube,10.335106382978724
10803,31,2.55,2.59,5.92,49,8.27,24.96,High,Twitter,9.788235294117648
10804,31,7.32,6.12,3.88,95,7.59,3.31,Low,Twitter,0.4521857923497268
10805,32,7.64,6.74,4.78,28,2.05,4.65,High,LinkedIn,0.6086387434554974
10806,24,8.56,2.31,5.31,80,1.63,35.67,High,LinkedIn,4.167056074766355
10807,44,5.33,7.94,4.66,27,6.6,87.88,Medium,LinkedIn,16.48780487804878
10808,33,9.51,0.66,5.7,104,9.45,57.02,High,Twitter,5.995793901156677
10809,27,11.72,2.13,5.31,20,2.57,54.29,High,Instagram,4.632252559726962
10810,34,3.98,6.35,7.65,23,5.94,62.41,Low,Snapchat,15.680904522613064
10811,37,8.73,1.96,8.51,45,8.31,54.0,Medium,LinkedIn,6.185567010309278
10812,30,11.21,5.74,3.61,59,5.76,31.12,High,YouTube,2.776092774308653
10813,16,8.55,6.92,7.94,98,4.16,88.12,Medium,Instagram,10.306432748538011
10814,17,8.49,7.69,8.59,19,8.12,48.08,High,LinkedIn,5.663133097762072
10815,23,3.46,4.06,7.12,51,7.94,75.51,Low,LinkedIn,21.82369942196532
10816,37,6.89,7.78,8.98,21,8.47,91.29,Low,LinkedIn,13.249637155297535
10817,40,7.19,3.59,5.01,67,9.51,1.37,Medium,Snapchat,0.1905424200278164
10818,17,8.7,2.14,7.98,15,2.36,48.34,Medium,Instagram,5.556321839080461
10819,24,11.97,4.35,7.04,20,4.07,60.86,High,LinkedIn,5.0843776106934
10820,24,1.37,5.37,4.94,43,9.87,50.74,High,Instagram,37.03649635036496
10821,28,1.72,3.93,7.23,61,6.35,90.34,Low,Instagram,52.52325581395349
10822,21,1.86,4.75,6.06,20,7.03,94.06,Low,Twitter,50.56989247311828
10823,45,9.17,3.62,4.13,103,8.96,14.29,Low,Instagram,1.5583424209378407
10824,30,2.5,4.44,4.04,104,7.22,30.94,Low,Snapchat,12.376000000000001
10825,30,7.85,7.64,7.28,10,7.15,27.12,High,Snapchat,3.4547770700636944
10826,22,4.57,4.25,7.27,119,1.94,50.18,High,Snapchat,10.980306345733041
10827,26,6.03,2.4,6.18,59,5.56,38.83,High,Snapchat,6.439469320066334
10828,17,3.37,6.19,6.01,36,7.06,36.56,Low,LinkedIn,10.8486646884273
10829,25,10.53,3.03,4.08,43,8.27,53.86,High,Instagram,5.114909781576449
10830,32,7.45,6.62,5.58,21,4.72,49.52,Medium,Twitter,6.646979865771812
10831,22,11.39,0.93,8.23,83,2.11,47.07,Low,LinkedIn,4.132572431957858
10832,19,7.32,2.99,8.13,65,4.29,12.21,High,YouTube,1.668032786885246
10833,46,2.36,1.21,6.97,42,4.87,54.39,High,LinkedIn,23.046610169491526
10834,40,2.88,1.14,8.98,74,7.76,6.84,Low,LinkedIn,2.375
10835,28,11.88,5.44,8.36,20,1.18,62.02,High,LinkedIn,5.220538720538721
10836,33,8.98,3.39,3.87,32,4.47,62.72,Medium,LinkedIn,6.984409799554565
10837,36,1.54,7.04,5.39,112,5.03,26.8,Medium,Twitter,17.402597402597404
10838,16,8.74,4.37,3.79,16,5.95,14.4,Low,Snapchat,1.6475972540045767
10839,23,5.53,2.72,5.8,35,9.73,80.03,High,Instagram,14.471971066907775
10840,36,4.38,5.91,7.66,13,7.67,77.27,Medium,Snapchat,17.641552511415526
10841,36,2.69,5.18,3.93,36,3.0,94.65,High,Twitter,35.18587360594796
10842,42,10.24,6.5,8.28,30,6.7,45.18,Medium,Twitter,4.412109375
10843,34,1.7,5.33,6.41,3,4.12,32.24,Medium,LinkedIn,18.96470588235294
10844,38,4.19,1.75,7.49,5,8.3,30.96,Medium,LinkedIn,7.389021479713604
10845,20,4.37,5.53,3.27,49,2.54,18.84,Low,Instagram,4.311212814645309
10846,23,2.77,3.44,3.56,84,2.3,35.62,High,LinkedIn,12.859205776173285
10847,26,6.59,3.97,6.73,76,1.91,13.65,Low,Instagram,2.071320182094082
10848,31,1.13,7.41,8.03,37,5.9,87.33,Medium,Twitter,77.28318584070797
10849,39,4.31,3.2,8.24,78,2.11,35.34,Low,Instagram,8.199535962877032
10850,36,11.27,5.09,7.13,4,1.38,55.18,Low,Instagram,4.896184560780834
10851,38,4.42,3.23,4.21,37,3.99,7.59,High,YouTube,1.7171945701357465
10852,23,4.97,1.21,4.17,23,8.18,28.79,Low,LinkedIn,5.792756539235413
10853,22,6.2,3.9,8.29,17,2.4,23.13,High,Snapchat,3.7306451612903224
10854,17,7.18,4.98,3.68,92,4.22,88.81,Medium,YouTube,12.36908077994429
10855,45,9.9,3.56,7.12,31,4.92,18.82,Low,YouTube,1.901010101010101
10856,28,3.09,3.43,6.2,70,8.88,79.76,Medium,YouTube,25.812297734627833
10857,38,10.59,6.65,5.53,93,5.29,28.98,Medium,Snapchat,2.736543909348442
10858,44,9.33,0.72,5.64,101,5.61,21.91,Low,Snapchat,2.3483386923901395
10859,35,8.95,2.72,8.67,89,3.29,1.96,Medium,YouTube,0.21899441340782125
10860,48,1.95,6.59,8.17,71,7.02,29.86,Low,Twitter,15.312820512820513
10861,44,1.24,7.4,8.19,88,1.23,7.96,High,YouTube,6.419354838709677
10862,30,7.53,3.59,5.44,29,9.68,36.85,Medium,Instagram,4.893758300132802
10863,38,10.49,7.17,3.64,87,5.48,6.24,High,Instagram,0.5948522402287894
10864,18,7.43,1.99,8.99,29,1.56,7.36,Medium,Snapchat,0.9905787348586811
10865,44,3.35,2.16,3.87,4,6.03,36.1,High,Instagram,10.776119402985074
10866,23,2.0,6.85,6.09,3,5.63,45.35,Medium,LinkedIn,22.675
10867,37,8.7,7.27,4.59,50,3.17,33.91,High,LinkedIn,3.8977011494252873
10868,44,8.94,2.17,6.06,105,2.88,3.35,Medium,YouTube,0.3747203579418345
10869,17,2.9,0.94,4.83,8,3.44,18.63,Low,LinkedIn,6.424137931034482
10870,16,1.31,1.18,8.38,54,2.17,93.97,Medium,LinkedIn,71.7328244274809
10871,35,5.49,2.46,8.81,32,5.78,57.6,Medium,YouTube,10.491803278688524
10872,36,7.41,6.21,5.46,114,8.91,85.54,Low,LinkedIn,11.543859649122808
10873,23,8.77,4.32,3.42,92,9.31,6.08,High,Twitter,0.69327251995439
10874,42,9.91,3.92,6.98,30,9.58,1.75,High,LinkedIn,0.17658930373360243
10875,21,7.72,4.88,5.26,107,6.4,78.39,Medium,Snapchat,10.154145077720207
10876,34,2.22,7.18,8.92,82,6.59,39.06,Medium,Twitter,17.594594594594593
10877,33,8.51,1.18,3.54,108,3.79,37.55,Low,YouTube,4.412455934195064
10878,16,11.83,5.71,3.71,53,8.97,24.58,Low,YouTube,2.077768385460693
10879,40,10.96,7.45,7.2,110,5.39,16.89,Low,Twitter,1.5410583941605838
10880,42,10.59,2.1,7.55,60,3.51,83.02,High,YouTube,7.83947119924457
10881,22,4.32,6.78,5.83,65,9.69,7.08,Low,Snapchat,1.6388888888888888
