user_id,age,daily_screen_time_hours,social_media_hours,sleep_hours,exercise_minutes,study_work_hours,productivity_score,stress_level,platform,prouductivity_score_hours,productivity_score_hours
8342,19,8.94,2.39,3.99,42,9.73,50.56,Medium,LinkedIn,5.196300102774923,5.196300102774923
8343,16,7.8,4.72,4.51,13,1.73,22.07,Low,Instagram,12.757225433526012,12.757225433526012
8344,18,2.01,4.87,3.98,75,8.54,2.56,Medium,YouTube,0.29976580796252933,0.29976580796252933
8345,37,2.24,4.83,5.02,24,2.9,71.93,Low,YouTube,24.80344827586207,24.80344827586207
8346,32,2.19,1.08,4.74,83,4.53,92.04,Low,Twitter,20.31788079470199,20.31788079470199
8347,29,8.97,6.15,6.61,17,4.85,19.18,High,Snapchat,3.954639175257732,3.954639175257732
8348,28,2.56,7.32,8.98,23,6.96,93.54,High,Twitter,13.439655172413794,13.439655172413794
8349,17,6.15,4.33,3.32,117,5.92,8.12,High,Snapchat,1.3716216216216215,1.3716216216216215
8350,28,4.93,5.89,7.67,62,2.67,55.69,High,YouTube,20.857677902621724,20.857677902621724
8351,31,7.06,7.36,3.77,78,1.27,12.44,Low,Instagram,9.79527559055118,9.79527559055118
8352,33,8.77,5.32,3.12,94,7.45,89.02,High,Twitter,11.948993288590604,11.948993288590604
8353,22,8.53,5.56,6.83,105,5.54,11.22,Low,Instagram,2.0252707581227436,2.0252707581227436
8354,45,6.67,5.91,8.24,0,4.26,25.85,High,YouTube,6.068075117370893,6.068075117370893
8355,22,6.11,2.45,4.06,14,3.56,80.79,Low,Snapchat,22.6938202247191,22.6938202247191
8356,30,5.38,4.87,5.05,53,8.41,69.16,Medium,Instagram,8.223543400713435,8.223543400713435
8357,34,10.48,6.82,4.01,33,8.16,39.42,High,YouTube,4.830882352941177,4.830882352941177
8358,17,4.64,2.72,8.44,51,8.43,83.84,High,LinkedIn,9.945432977461447,9.945432977461447
8359,28,3.85,7.23,4.62,1,2.97,63.93,High,Twitter,21.525252525252522,21.525252525252522
8360,46,9.18,5.15,5.67,35,8.67,26.72,High,Snapchat,3.0818915801614764,3.0818915801614764
8361,31,4.96,3.67,8.37,22,9.87,74.29,High,Snapchat,7.526849037487336,7.526849037487336
8362,21,10.32,5.17,6.32,23,6.39,33.97,Medium,LinkedIn,5.316118935837245,5.316118935837245
8363,43,4.61,3.51,8.6,109,1.42,81.76,Low,Twitter,57.5774647887324,57.5774647887324
8364,47,8.72,6.79,8.56,31,7.32,78.38,Low,Instagram,10.707650273224044,10.707650273224044
8365,25,1.5,4.12,5.77,50,5.84,31.54,High,YouTube,5.4006849315068495,5.4006849315068495
8366,33,5.24,7.26,6.49,45,7.41,11.26,Medium,YouTube,1.5195681511470984,1.5195681511470984
8367,19,4.78,4.32,4.38,12,2.69,82.26,High,Instagram,30.579925650557623,30.579925650557623
8368,24,9.98,5.45,8.94,96,6.45,37.08,High,Instagram,5.748837209302325,5.748837209302325
8369,22,11.64,7.98,4.67,105,5.85,33.21,High,Twitter,5.676923076923077,5.676923076923077
8370,23,6.07,1.6,7.7,13,6.42,2.8,High,LinkedIn,0.43613707165109034,0.43613707165109034
8371,22,10.07,6.03,4.88,16,7.55,72.86,Low,YouTube,9.650331125827815,9.650331125827815
8372,18,8.7,1.54,4.88,15,5.9,28.13,High,LinkedIn,4.767796610169491,4.767796610169491
8373,32,11.64,6.79,3.62,31,3.9,44.15,High,Twitter,11.320512820512821,11.320512820512821
8374,17,9.92,4.97,6.36,78,3.78,90.08,High,Instagram,23.830687830687832,23.830687830687832
8375,30,1.85,7.54,4.47,106,7.26,13.41,High,YouTube,1.847107438016529,1.847107438016529
8376,44,8.85,6.99,3.89,118,6.97,4.77,Medium,LinkedIn,0.6843615494978479,0.6843615494978479
8377,37,6.89,1.06,4.36,94,4.8,56.49,Medium,Snapchat,11.76875,11.76875
8378,19,1.18,1.53,4.51,11,4.18,70.29,Low,YouTube,16.815789473684212,16.815789473684212
8379,21,3.76,5.01,6.02,96,6.58,53.29,Medium,Snapchat,8.098784194528875,8.098784194528875
8380,41,11.14,4.39,5.32,2,3.81,34.62,Medium,Snapchat,9.086614173228346,9.086614173228346
8381,26,11.19,1.76,3.45,74,9.67,36.78,Medium,Snapchat,3.8035160289555328,3.8035160289555328
8382,41,9.79,1.47,6.22,52,6.37,15.82,Low,Snapchat,2.4835164835164836,2.4835164835164836
8383,32,11.8,4.73,7.73,42,6.33,31.86,Medium,YouTube,5.033175355450237,5.033175355450237
8384,39,9.87,0.87,6.45,4,2.23,76.13,Low,Snapchat,34.139013452914796,34.139013452914796
8385,43,1.11,7.05,8.85,46,6.49,50.41,Low,YouTube,7.767334360554699,7.767334360554699
8386,46,4.17,6.55,3.59,26,3.65,89.19,Medium,Instagram,24.435616438356163,24.435616438356163
8387,28,1.34,6.39,7.93,51,5.07,17.63,High,LinkedIn,3.477317554240631,3.477317554240631
8388,31,2.04,0.62,6.03,55,5.84,44.8,High,LinkedIn,7.671232876712328,7.671232876712328
8389,30,3.41,0.86,6.13,79,5.3,70.46,High,LinkedIn,13.294339622641509,13.294339622641509
8390,33,6.54,4.62,6.11,98,8.28,27.96,Medium,Instagram,3.376811594202899,3.376811594202899
8391,42,10.32,7.96,4.95,103,1.9,27.42,High,LinkedIn,14.431578947368422,14.431578947368422
8392,43,10.48,3.07,4.95,79,2.51,11.45,Medium,Instagram,4.561752988047809,4.561752988047809
8393,24,7.78,3.08,6.79,79,2.41,89.4,Medium,Twitter,37.095435684647306,37.095435684647306
8394,27,11.21,1.51,3.27,85,8.35,18.08,Medium,YouTube,2.1652694610778442,2.1652694610778442
8395,30,6.5,5.56,6.53,67,2.06,97.04,Low,Twitter,47.10679611650485,47.10679611650485
8396,36,10.78,5.35,7.35,95,9.74,45.43,Medium,Instagram,4.664271047227926,4.664271047227926
8397,48,5.99,1.26,5.14,90,9.72,98.2,Low,Snapchat,10.102880658436213,10.102880658436213
8398,34,4.05,4.01,4.3,14,9.93,4.99,Low,Instagram,0.5025176233635449,0.5025176233635449
8399,38,11.08,5.5,4.28,18,9.82,57.14,Medium,YouTube,5.818737270875763,5.818737270875763
8400,28,5.27,4.2,3.49,25,2.34,69.39,Low,Twitter,29.653846153846157,29.653846153846157
8401,16,6.54,5.56,3.54,78,6.92,52.12,Low,Instagram,7.53179190751445,7.53179190751445
8402,44,4.62,6.62,4.0,44,4.6,57.44,Medium,YouTube,12.486956521739131,12.486956521739131
8403,39,8.29,5.64,3.12,9,7.59,54.3,Medium,Snapchat,7.154150197628458,7.154150197628458
8404,31,11.95,5.12,4.6,97,4.65,15.8,High,Twitter,3.3978494623655915,3.3978494623655915
8405,40,1.28,6.9,4.84,101,4.45,53.66,Low,Twitter,12.058426966292133,12.058426966292133
8406,38,10.9,7.25,8.97,112,9.14,54.63,Medium,LinkedIn,5.977024070021882,5.977024070021882
8407,43,1.04,3.42,8.95,25,5.45,36.2,Medium,Twitter,6.6422018348623855,6.6422018348623855
8408,31,5.01,1.8,4.12,7,7.66,61.14,Medium,LinkedIn,7.981723237597911,7.981723237597911
8409,26,2.85,6.63,4.28,79,6.85,41.78,Medium,Twitter,6.099270072992701,6.099270072992701
8410,18,9.33,2.1,5.95,92,6.92,75.76,Medium,Twitter,10.947976878612717,10.947976878612717
8411,30,1.56,7.47,3.89,31,4.14,4.78,Low,Instagram,1.1545893719806766,1.1545893719806766
8412,16,7.09,0.67,6.02,20,3.27,1.99,Low,Snapchat,0.6085626911314984,0.6085626911314984
8413,22,4.24,7.41,5.4,95,8.97,52.87,Medium,Snapchat,5.8940914158305455,5.8940914158305455
8414,16,2.47,4.92,4.95,44,1.22,98.93,High,Twitter,81.09016393442624,81.09016393442624
8415,47,9.49,6.31,7.94,54,2.56,45.1,High,Twitter,17.6171875,17.6171875
8416,24,3.39,3.49,7.97,11,2.2,2.18,Low,LinkedIn,0.9909090909090909,0.9909090909090909
8417,44,3.46,7.94,8.93,47,9.54,32.39,Medium,Snapchat,3.3951781970649897,3.3951781970649897
8418,41,4.03,2.21,4.34,102,1.05,47.26,Low,Instagram,45.009523809523806,45.009523809523806
8419,38,7.45,2.48,8.33,58,1.07,90.21,Medium,Snapchat,84.30841121495327,84.30841121495327
8420,44,8.26,0.89,6.23,73,3.04,13.01,Medium,YouTube,4.279605263157895,4.279605263157895
8421,48,1.19,7.55,6.55,69,3.51,92.51,High,Snapchat,26.35612535612536,26.35612535612536
8422,22,3.66,3.92,8.38,36,6.04,94.08,Medium,Instagram,15.57615894039735,15.57615894039735
8423,27,5.74,5.56,8.66,81,9.65,64.45,Medium,Snapchat,6.678756476683938,6.678756476683938
8424,46,4.65,5.66,7.36,111,5.19,23.29,Medium,Instagram,4.487475915221579,4.487475915221579
8425,47,10.73,7.06,5.09,30,3.6,54.13,Medium,LinkedIn,15.036111111111111,15.036111111111111
8426,35,9.66,5.49,5.94,98,8.35,81.85,Low,Twitter,9.802395209580839,9.802395209580839
8427,32,7.88,4.72,6.69,2,4.47,36.45,Medium,LinkedIn,8.154362416107384,8.154362416107384
8428,18,4.72,5.83,7.97,68,2.28,90.63,High,Twitter,39.75,39.75
8429,16,8.71,6.13,6.95,97,8.15,9.61,Low,LinkedIn,1.1791411042944784,1.1791411042944784
8430,42,10.28,1.89,5.19,58,1.02,31.41,High,LinkedIn,30.794117647058822,30.794117647058822
8431,48,7.54,1.32,5.51,32,2.85,99.33,Medium,Twitter,34.85263157894737,34.85263157894737
8432,35,9.63,1.06,3.3,35,6.72,58.8,High,Instagram,8.75,8.75
8433,29,9.24,3.31,8.55,73,1.92,59.44,Low,YouTube,30.958333333333332,30.958333333333332
8434,20,7.29,4.24,3.53,108,3.3,24.75,High,Twitter,7.5,7.5
8435,38,4.43,5.12,6.48,2,4.54,85.9,Medium,Instagram,18.920704845814978,18.920704845814978
8436,30,9.2,7.69,8.23,74,4.57,43.48,Medium,Instagram,9.514223194748357,9.514223194748357
8437,21,3.27,2.98,5.53,2,9.76,79.56,High,Instagram,8.151639344262296,8.151639344262296
8438,48,9.57,6.21,7.8,91,7.08,81.26,Medium,Snapchat,11.477401129943503,11.477401129943503
8439,34,9.85,4.49,7.82,105,1.33,18.31,Low,Twitter,13.766917293233082,13.766917293233082
8440,28,10.04,2.15,3.36,58,2.99,50.68,Low,Twitter,16.94983277591973,16.94983277591973
8441,44,6.2,5.11,5.47,53,6.55,39.02,Low,LinkedIn,5.957251908396947,5.957251908396947
8442,21,3.12,7.75,7.15,27,7.42,16.33,High,Twitter,2.200808625336927,2.200808625336927
8443,30,2.1,1.43,5.53,8,4.43,13.22,High,Instagram,2.9841986455981946,2.9841986455981946
8444,31,9.18,4.3,6.27,25,8.71,5.53,Low,YouTube,0.634902411021814,0.634902411021814
8445,39,10.75,0.89,6.57,28,9.49,70.49,High,YouTube,7.4278187565858795,7.4278187565858795
8446,38,8.16,2.91,3.91,9,6.53,78.43,Low,LinkedIn,12.01071975497703,12.01071975497703
8447,25,2.59,5.15,5.47,26,6.06,47.67,Medium,Twitter,7.8663366336633676,7.8663366336633676
8448,32,11.28,6.81,3.17,62,7.76,56.83,High,YouTube,7.323453608247423,7.323453608247423
8449,45,11.88,5.98,3.9,108,8.04,26.94,Low,Twitter,3.350746268656717,3.350746268656717
8450,25,5.77,3.97,6.07,61,2.94,71.77,Low,LinkedIn,24.41156462585034,24.41156462585034
8451,34,7.54,7.32,6.44,95,5.35,58.81,Low,Twitter,10.992523364485983,10.992523364485983
8452,44,9.55,2.77,3.88,17,5.03,88.35,High,LinkedIn,17.564612326043736,17.564612326043736
8453,17,9.1,6.15,7.53,52,9.47,74.87,Medium,Snapchat,7.906019007391763,7.906019007391763
8454,34,11.65,4.06,5.24,81,2.01,2.87,High,YouTube,1.4278606965174132,1.4278606965174132
8455,22,2.26,7.24,8.52,85,9.49,81.18,Low,LinkedIn,8.554267650158062,8.554267650158062
8456,41,7.39,6.48,5.33,16,6.15,3.69,High,LinkedIn,0.6,0.6
8457,30,8.61,7.26,3.9,48,3.59,81.57,Medium,LinkedIn,22.721448467966574,22.721448467966574
8458,18,10.79,2.11,7.55,88,8.82,98.74,Medium,LinkedIn,11.195011337868479,11.195011337868479
8459,31,10.62,5.51,6.41,25,1.45,48.61,High,LinkedIn,33.52413793103448,33.52413793103448
8460,17,11.76,6.04,5.32,4,3.87,23.46,Medium,LinkedIn,6.062015503875969,6.062015503875969
8461,46,6.63,6.07,5.14,72,7.77,1.95,High,Twitter,0.25096525096525096,0.25096525096525096
8462,43,10.14,4.28,3.9,43,8.45,15.88,High,Instagram,1.8792899408284027,1.8792899408284027
8463,22,5.7,0.58,5.05,107,2.51,50.87,Medium,LinkedIn,20.266932270916335,20.266932270916335
8464,45,5.65,2.46,3.18,23,9.48,80.85,Low,Instagram,8.528481012658228,8.528481012658228
8465,22,3.79,2.92,6.01,56,1.48,87.28,High,Snapchat,58.972972972972975,58.972972972972975
8466,44,10.0,6.89,8.38,119,4.9,68.67,Low,Snapchat,14.014285714285714,14.014285714285714
8467,39,11.84,6.81,7.77,114,1.88,9.6,Medium,YouTube,5.1063829787234045,5.1063829787234045
8468,19,3.82,1.29,3.17,6,1.88,99.14,Low,LinkedIn,52.73404255319149,52.73404255319149
8469,44,1.62,7.62,8.29,19,9.23,74.96,High,YouTube,8.121343445287106,8.121343445287106
8470,20,9.97,1.87,5.71,55,9.14,43.22,Medium,YouTube,4.728665207877461,4.728665207877461
8471,44,7.82,3.61,4.15,118,6.54,81.55,High,YouTube,12.469418960244647,12.469418960244647
8472,45,11.56,2.11,7.51,107,9.7,59.27,Medium,YouTube,6.110309278350516,6.110309278350516
8473,44,3.77,6.95,4.94,104,5.42,60.68,High,Twitter,11.195571955719558,11.195571955719558
8474,41,1.78,6.12,4.52,71,8.05,97.16,Low,LinkedIn,12.069565217391302,12.069565217391302
8475,34,6.42,3.15,3.97,18,1.88,80.31,High,Twitter,42.71808510638298,42.71808510638298
8476,41,1.94,5.61,5.92,116,4.56,26.95,Low,YouTube,5.910087719298246,5.910087719298246
8477,42,3.88,1.88,3.56,98,5.64,18.34,High,LinkedIn,3.25177304964539,3.25177304964539
8478,45,2.39,3.37,7.71,63,8.0,18.06,High,Snapchat,2.2575,2.2575
8479,45,3.47,3.33,5.82,42,4.01,46.0,High,Twitter,11.471321695760599,11.471321695760599
8480,18,2.17,2.28,5.68,43,9.82,39.47,High,Snapchat,4.019348268839104,4.019348268839104
8481,22,11.49,7.07,3.01,24,7.61,45.82,High,LinkedIn,6.021024967148489,6.021024967148489
8482,24,4.06,5.59,7.91,16,5.8,7.21,Medium,YouTube,1.243103448275862,1.243103448275862
8483,28,5.88,2.6,5.96,38,3.98,21.01,Low,LinkedIn,5.278894472361809,5.278894472361809
8484,30,10.88,2.32,5.64,24,6.78,79.95,Low,YouTube,11.79203539823009,11.79203539823009
8485,20,8.45,0.63,7.57,98,7.06,76.0,Medium,Snapchat,10.76487252124646,10.76487252124646
8486,44,7.8,3.1,3.38,38,7.11,39.94,High,LinkedIn,5.617440225035161,5.617440225035161
8487,42,8.76,4.45,5.2,38,6.28,39.66,Low,LinkedIn,6.315286624203821,6.315286624203821
8488,42,10.12,2.58,6.45,58,4.6,88.5,Medium,LinkedIn,19.23913043478261,19.23913043478261
8489,23,10.65,5.75,5.76,109,8.35,19.01,Medium,Twitter,2.2766467065868268,2.2766467065868268
8490,47,8.07,3.59,4.09,65,3.32,36.36,Medium,Instagram,10.951807228915664,10.951807228915664
8491,35,10.79,2.87,4.8,15,6.63,76.58,Low,Twitter,11.55052790346908,11.55052790346908
8492,25,6.89,7.54,4.8,52,5.25,57.88,Medium,Snapchat,11.024761904761906,11.024761904761906
8493,28,4.05,2.47,8.95,105,9.04,6.97,Medium,YouTube,0.7710176991150443,0.7710176991150443
8494,44,10.68,3.49,4.96,77,6.31,2.17,Low,Snapchat,0.3438985736925515,0.3438985736925515
8495,23,6.96,3.37,4.23,28,8.7,2.89,Medium,LinkedIn,0.332183908045977,0.332183908045977
8496,44,10.97,2.31,7.94,102,9.58,65.94,Low,Instagram,6.883089770354906,6.883089770354906
8497,46,1.44,2.13,5.53,65,2.14,62.63,High,LinkedIn,29.266355140186917,29.266355140186917
8498,45,5.37,2.77,5.66,9,6.0,5.41,Low,Twitter,0.9016666666666667,0.9016666666666667
8499,37,11.43,6.98,6.29,1,8.96,14.06,Low,YouTube,1.5691964285714284,1.5691964285714284
8500,36,3.75,6.25,6.57,90,8.85,72.53,High,Snapchat,8.195480225988701,8.195480225988701
8501,27,11.36,5.61,6.54,12,2.76,31.65,Medium,Twitter,11.467391304347826,11.467391304347826
8502,26,11.49,3.93,3.21,53,5.33,99.18,Medium,Instagram,18.607879924953096,18.607879924953096
8503,17,10.7,4.31,7.91,1,3.01,31.94,Medium,Twitter,10.611295681063124,10.611295681063124
8504,17,7.2,2.5,4.17,41,9.07,34.23,Low,Twitter,3.773980154355016,3.773980154355016
8505,49,8.12,1.06,4.75,13,1.03,42.53,High,Instagram,41.29126213592233,41.29126213592233
8506,18,10.57,2.98,4.04,80,2.97,82.94,High,Snapchat,27.925925925925924,27.925925925925924
8507,31,9.53,4.22,7.6,50,4.68,56.17,Medium,YouTube,12.002136752136753,12.002136752136753
8508,19,7.93,0.93,6.5,107,2.99,85.87,Medium,Twitter,28.7190635451505,28.7190635451505
8509,38,11.8,1.16,7.53,48,9.76,43.29,Medium,LinkedIn,4.435450819672131,4.435450819672131
8510,35,8.54,2.47,6.92,37,3.2,61.22,High,Snapchat,19.131249999999998,19.131249999999998
8511,40,11.73,3.25,3.62,99,4.26,1.46,Medium,Snapchat,0.3427230046948357,0.3427230046948357
8512,45,1.63,3.45,4.81,33,2.57,57.98,High,Instagram,22.560311284046694,22.560311284046694
8513,33,2.53,1.38,6.04,28,9.34,8.97,Low,Snapchat,0.9603854389721628,0.9603854389721628
8514,26,5.97,2.19,4.83,110,4.7,20.11,Medium,LinkedIn,4.278723404255319,4.278723404255319
8515,44,5.23,2.46,4.24,63,3.36,99.76,Low,Snapchat,29.690476190476193,29.690476190476193
8516,32,9.61,1.01,8.22,22,3.22,64.08,High,YouTube,19.90062111801242,19.90062111801242
8517,41,2.77,2.95,7.49,22,6.27,87.06,Low,Instagram,13.885167464114835,13.885167464114835
8518,38,11.74,1.04,5.07,119,9.8,6.68,Low,LinkedIn,0.6816326530612244,0.6816326530612244
8519,35,4.47,5.78,7.59,15,9.77,39.07,Medium,YouTube,3.9989764585465712,3.9989764585465712
8520,17,5.72,3.4,6.77,43,9.84,86.38,Medium,Instagram,8.778455284552845,8.778455284552845
8521,39,4.02,2.95,3.02,59,4.48,41.67,High,Instagram,9.301339285714285,9.301339285714285
8522,46,7.37,1.45,5.28,70,9.23,26.11,High,YouTube,2.828819068255688,2.828819068255688
8523,42,1.64,2.2,4.74,108,5.0,48.62,High,Snapchat,9.724,9.724
8524,17,2.65,2.25,4.31,64,5.6,47.62,High,LinkedIn,8.503571428571428,8.503571428571428
8525,29,9.2,7.89,4.51,18,5.68,99.08,Low,LinkedIn,17.443661971830988,17.443661971830988
8526,19,3.05,6.77,8.65,44,1.57,36.1,High,Twitter,22.993630573248407,22.993630573248407
8527,28,3.59,0.61,5.92,96,2.59,95.78,Low,Twitter,36.980694980694985,36.980694980694985
8528,23,9.72,5.13,8.09,97,8.97,91.29,High,Instagram,10.177257525083611,10.177257525083611
8529,17,2.03,2.42,4.29,0,9.07,45.5,Medium,Twitter,5.016538037486218,5.016538037486218
8530,21,5.81,1.28,4.05,11,2.82,94.55,High,LinkedIn,33.52836879432624,33.52836879432624
8531,46,1.25,5.79,8.33,24,3.72,73.16,Low,LinkedIn,19.666666666666664,19.666666666666664
8532,25,4.81,1.49,5.97,86,8.47,88.62,Low,Twitter,10.462809917355372,10.462809917355372
8533,36,8.69,3.83,8.37,88,2.84,89.29,Low,Twitter,31.440140845070427,31.440140845070427
8534,25,1.99,5.24,3.38,94,8.93,9.46,Low,Instagram,1.0593505039193731,1.0593505039193731
8535,38,10.77,4.66,8.5,87,8.41,89.79,Low,LinkedIn,10.676575505350774,10.676575505350774
8536,18,11.0,7.83,5.49,9,8.27,49.47,Low,Snapchat,5.9818621523579205,5.9818621523579205
8537,47,2.15,6.39,3.93,65,9.03,64.07,Low,LinkedIn,7.095238095238095,7.095238095238095
8538,35,11.9,6.31,7.1,32,8.98,30.75,High,Instagram,3.4242761692650334,3.4242761692650334
8539,25,4.27,3.17,7.78,100,9.25,64.91,High,YouTube,7.017297297297297,7.017297297297297
8540,44,1.93,0.56,3.28,86,8.92,3.68,High,Twitter,0.4125560538116592,0.4125560538116592
8541,49,1.06,6.01,8.92,1,6.46,37.75,Medium,YouTube,5.843653250773994,5.843653250773994
8542,35,5.49,8,7.18,3,2.42,63.23,Low,Twitter,26.128099173553718,26.128099173553718
8543,23,7.93,3.54,4.93,22,6.48,20.49,High,Twitter,3.1620370370370368,3.1620370370370368
8544,22,4.65,7.89,3.91,109,9.48,67.59,Medium,Snapchat,7.129746835443038,7.129746835443038
8545,21,10.2,1.56,5.36,40,9.71,83.06,Medium,Snapchat,8.554067971163748,8.554067971163748
8546,26,8.88,2.72,4.32,37,7.56,4.7,Low,Twitter,0.6216931216931217,0.6216931216931217
8547,33,4.85,1.78,5.96,86,7.24,60.79,Medium,LinkedIn,8.396408839779005,8.396408839779005
8548,44,9.08,4.06,7.69,55,9.45,58.48,High,Instagram,6.188359788359788,6.188359788359788
8549,40,11.35,6.48,6.96,75,3.62,78.43,Low,Instagram,21.665745856353592,21.665745856353592
8550,36,2.02,3.05,5.62,43,2.36,70.05,High,Twitter,29.68220338983051,29.68220338983051
8551,18,4.37,7.3,3.71,63,3.61,46.01,High,Instagram,12.745152354570637,12.745152354570637
8552,33,6.1,4.59,8.74,23,9.54,36.1,Medium,Instagram,3.784067085953879,3.784067085953879
8553,39,6.48,3.99,4.62,92,2.91,98.58,Low,LinkedIn,33.876288659793815,33.876288659793815
8554,25,6.96,6.4,4.67,40,3.02,50.68,Medium,LinkedIn,16.781456953642383,16.781456953642383
8555,42,4.31,1.26,6.87,27,2.74,41.38,Medium,Twitter,15.102189781021897,15.102189781021897
8556,27,8.34,6.3,7.62,61,5.36,99.31,High,Instagram,18.527985074626866,18.527985074626866
8557,22,8.1,2.32,8.9,14,8.17,18.87,High,Twitter,2.309669522643819,2.309669522643819
8558,32,7.36,2.61,8.81,61,4.44,19.43,Medium,LinkedIn,4.376126126126126,4.376126126126126
8559,16,2.25,5,8.48,9,1.9,97.67,High,Instagram,51.40526315789474,51.40526315789474
8560,41,6.25,7.26,5.61,97,7.66,66.11,Medium,LinkedIn,8.630548302872063,8.630548302872063
8561,30,4.92,4.84,4.0,28,6.49,52.45,Low,YouTube,8.08166409861325,8.08166409861325
8562,48,6.4,5.37,6.51,30,5.31,7.71,High,Instagram,1.4519774011299436,1.4519774011299436
8563,46,11.14,6.32,3.1,62,9.68,36.23,High,YouTube,3.7427685950413223,3.7427685950413223
8564,16,6.29,2.44,4.18,86,5.23,43.9,Medium,YouTube,8.393881453154874,8.393881453154874
8565,23,1.15,6.7,3.02,17,7.59,51.63,Medium,LinkedIn,6.8023715415019765,6.8023715415019765
8566,27,5.83,3.63,4.08,6,2.43,44.22,High,LinkedIn,18.197530864197528,18.197530864197528
8567,34,10.03,1.82,5.85,26,4.75,44.37,Low,Snapchat,9.341052631578947,9.341052631578947
8568,40,9.58,3.13,5.36,8,2.91,99.49,High,Instagram,34.18900343642611,34.18900343642611
8569,47,6.65,2.35,5.22,19,4.13,97.43,Medium,Snapchat,23.590799031477,23.590799031477
8570,27,3.75,2.22,7.99,116,5.32,9.53,Low,Twitter,1.7913533834586464,1.7913533834586464
8571,28,6.12,2.62,7.05,84,2.57,17.69,Low,Twitter,6.883268482490274,6.883268482490274
8572,43,7.2,1.86,8.62,91,8.23,94.22,Low,LinkedIn,11.448359659781287,11.448359659781287
8573,16,12.0,5.51,5.67,49,4.38,32.58,Medium,Twitter,7.438356164383562,7.438356164383562
8574,21,8.09,4.85,4.63,60,9.07,61.54,High,YouTube,6.785005512679162,6.785005512679162
8575,23,8.64,5.36,3.74,66,7.07,79.99,High,Twitter,11.314002828854314,11.314002828854314
8576,19,6.41,3.08,7.03,108,2.59,47.62,Low,Snapchat,18.386100386100384,18.386100386100384
8577,20,4.9,6.27,8.05,73,6.78,2.65,High,Instagram,0.3908554572271386,0.3908554572271386
8578,40,9.94,1.47,4.1,16,1.21,82.98,Medium,LinkedIn,68.57851239669422,68.57851239669422
8579,37,6.44,4.78,8.27,98,8.27,75.87,High,Instagram,9.174123337363968,9.174123337363968
8580,43,11.94,2.57,6.16,20,9.77,5.1,Medium,LinkedIn,0.5220061412487206,0.5220061412487206
8581,38,6.03,4.46,3.86,72,7.1,89.84,Low,Twitter,12.653521126760564,12.653521126760564
8582,19,1.75,2.93,6.86,80,9.34,85.84,Low,Twitter,9.190578158458244,9.190578158458244
8583,19,8.51,6.43,6.12,31,3.65,28.23,Medium,LinkedIn,7.734246575342466,7.734246575342466
8584,36,1.51,7.18,3.17,47,4.81,8.93,Low,Instagram,1.8565488565488566,1.8565488565488566
8585,17,3.76,6.07,5.4,37,4.82,40.91,High,YouTube,8.487551867219915,8.487551867219915
8586,22,4.89,1.82,7.71,27,2.01,87.62,High,LinkedIn,43.59203980099503,43.59203980099503
8587,31,9.13,2.56,6.33,81,8.17,48.76,High,YouTube,5.968176254589963,5.968176254589963
8588,32,6.44,7.4,4.69,59,5.46,28.88,Medium,Snapchat,5.289377289377289,5.289377289377289
8589,35,1.32,3.78,8.57,69,5.41,23.94,High,LinkedIn,4.425138632162662,4.425138632162662
8590,38,7.79,7.56,4.43,57,7.02,36.15,Low,LinkedIn,5.14957264957265,5.14957264957265
